id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,importance_label,importance_score,importance_reason,exam_priority,question_worthy,summary_worthy,quality_label,notes
282,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,Unit,2,"position 1/10th position 1/100th position The following four positional number system are commonly used (1) Decimal number system (2) Binary number system (3) Octal number system (4) Hexadecimal system (1) Decimal number system In this number system the base or radix is 10 and there are altogethes ten number i.e, 0,1,2,3,4,5,6,7,8,9",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
283,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,User,2,"The computer only identifies signals in the form of digital pulses, which represent either high or low voltage",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
284,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,Decimal number Binary equivalent,2,0 0000 1 0001 2 0010 3 0011 4 0100 5 0101 6 0110 7 0111 8 1000 9 1001 (3) Octal number system The number system with base or radix digit (8) is known as octal number system,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
285,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,Decimal Octal Binary Equivalent,2,"The largest single digit is F or 15 ( one less that the base) Since number (0 to 9) and alphabets (A to F) are used to represent the digit in hexadecimal numbers system, it is also called the alphanumeric number systems",very_high,4,"This chunk is very important because it includes a direct definition or core statement and contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
286,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Decimal Number System,,3,"Convert the 35.45(10) decimal number to its octal equivalent 8 35 4 - 3 Therefore, 35(10)=43(8)",medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
287,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Decimal Number System,Fraction Radix Result,2,"0.45 *8 =3.6 = 0.6 with carry as 3 0.6 *8 =4.8 = 0.8 with carry as 4 0.8 *8 =6.4 = 0.4 with carry as 6 0.4 *8 =3.2 = 0.2 with carry as 3 0.2 *8 =1.6 = 0.6 with carry as 1 0.45(10) = 0.34631(8) Therefore, 35.45(10) = 43.34631(8)",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
288,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Binary System,,3,Convert the 1101100010011011(2) to its hexadecimal equivalent. ⇒ Group the number by 4 1101 1000 1001 1011 ⇒ Specify the hexadecimal equivalent 1101 1000 1001 1011,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
289,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Hexadecimal Number System,Answer = 1458,2,"(2) Hexadecimal to Binary Conversion Convert the 8B2F.9A(16) to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111 1001 1010 8B2F.9A(16)=1000101100111111.10011010(2) Therefore, the binary number is 1000101100111111.10011010(2)",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,review,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
290,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Computer Software,Definition,2,Software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
291,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,,3,"System software as an interface system software consists of several program which one directly responsible for controlling, integrating and managing the individual hardware components of a computer system",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
292,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,,4,"These common core services include disk access,memory management task scheduling and user interfacing The operating system organises and controls the hardware",low,1,This chunk is lower priority because it mainly captures a useful concept from the chapter.,low,no,no,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
