id,source_type,document_title,subject,chapter_title,section_heading,chunk_index,chunk_text,topic_label,subtopic_label,section_type,topic_priority,quality_label,notes
284,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,2,0 0000 1 0001 2 0010 3 0011 4 0100 5 0101 6 0110 7 0111 8 1000 9 1001 (3) Octal number system The number system with base or radix digit (8) is known as octal number system,Number Systems,Decimal number Binary equivalent,number_systems,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
285,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Number Systems,2,"The largest single digit is F or 15 ( one less that the base) Since number (0 to 9) and alphabets (A to F) are used to represent the digit in hexadecimal numbers system, it is also called the alphanumeric number systems",Number Systems,Decimal Octal Binary Equivalent,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
286,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Decimal Number System,3,"Convert the 35.45(10) decimal number to its octal equivalent 8 35 4 - 3 Therefore, 35(10)=43(8)",Conversion of Decimal Number System,,number_systems,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
287,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Decimal Number System,2,"0.45 *8 =3.6 = 0.6 with carry as 3 0.6 *8 =4.8 = 0.8 with carry as 4 0.8 *8 =6.4 = 0.4 with carry as 6 0.4 *8 =3.2 = 0.2 with carry as 3 0.2 *8 =1.6 = 0.6 with carry as 1 0.45(10) = 0.34631(8) Therefore, 35.45(10) = 43.34631(8)",Conversion of Decimal Number System,Fraction Radix Result,number_systems,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
288,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Binary System,3,Convert the 1101100010011011(2) to its hexadecimal equivalent. ⇒ Group the number by 4 1101 1000 1001 1011 ⇒ Specify the hexadecimal equivalent 1101 1000 1001 1011,Conversion of Binary System,,number_systems,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
289,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Hexadecimal Number System,2,"(2) Hexadecimal to Binary Conversion Convert the 8B2F.9A(16) to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111 1001 1010 8B2F.9A(16)=1000101100111111.10011010(2) Therefore, the binary number is 1000101100111111.10011010(2)",Conversion of Hexadecimal Number System,Answer = 1458,number_systems,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
290,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Computer Software,2,Software is a genetic term for organised collection of computer data and instructions It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks,Computer Software,Definition,definition,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
291,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,3,"System software as an interface system software consists of several program which one directly responsible for controlling, integrating and managing the individual hardware components of a computer system",System Software,,software_concepts,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
292,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,4,"These common core services include disk access,memory management task scheduling and user interfacing The operating system organises and controls the hardware",System Software,,software_concepts,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
293,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,2,Computer only understand a language consisting of os and ls called machine language Depending on the programming language used language translators are divided into three major categories,System Software,Language Translators,classification_types,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
294,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,2,"Interpreter An interpreter analyses and executes the source code in line-byline Manner, without looking at the entire program",System Software,Language Translators Description,software_concepts,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
295,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,7,"Application software may consist of a single program, such as Microsoft notepad it may also consist of a collection of programs often called a software package which work together to accompush a task, such as database management software",Application Software,,applications,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
296,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,2,"It involves not only typing, but also checking the spelling and grammar of the text and arranging it correctly on a page",Application Software,Word processors,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
297,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,8,"Spread sheets, which allows text, number and complex functions to be entered into a matrix of thousand of individual cells",Application Software,,applications,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
298,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,9,"Examples of these programs are adobe photoshop, adobe illustrator and corel draw Database management systems",Application Software,,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
299,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,10,"It provides tools for data input, verification storage, retrieval, query and manipulation New categories of data can be added to the database without disrupting the existing system",Application Software,,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
300,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,11,A presentation is a means of assessment which requires presentation providers to present their work orally in the presence of an qudience It combines both visual and verbal elementns presentation software allows the user to create presentations by producing slides or handows per presentation of projects Microsoft powerpoint is one of the most famous presentation application,Application Software,,applications,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
301,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,12,"It is a technique of using a personal computer to design images and pages, and assemble type and grahpics, then using a laser printer or image setter to output the assembled pages onto paper, film or printing plate Quark Express and adobe page maker are desktop publishing software",Application Software,,applications,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
